Protein_1	Protein_2	LRBS	RRBS
S000002165	S000005995	2.125481265700594	0.11055900621118013
S000002165	S000006138	1.4487063199050798	0.016861686168616864
S000002165	S000006156	1.4578818967339924	0.031094257854821235
S000002165	S000006377	2.1476763242410986	0.15777653003930375
S000002171	S000001330	1.4517864355242902	0.019324001365653806
S000002171	S000002232	1.5250448070368452	0.0250280164363093
S000002171	S000003118	1.4631461367263496	0.013359392963899748
S000002172	S000003631	1.4913616938342726	0.017014270032930844
S000002172	S000004850	1.436162647040756	0.025609756097560974
S000002172	S000006156	1.4305587695227575	0.0336875
S000002175	S000000015	1.507180977260241	0.016727367325702392
S000002175	S000000071	1.429752280002408	0.02736520854526958
S000002175	S000000072	1.5786392099680724	0.024779339653481534
S000002175	S000000112	1.6646419755561255	0.051419031719532556
S000002175	S000000201	1.6464037262230695	0.025489067894131183
S000002175	S000000232	1.704150516839799	0.04709167054443927
S000002175	S000000263	1.4828735836087537	0.018116805721096543
S000002175	S000000301	1.5250448070368452	0.016584158415841585
S000002175	S000000478	1.5403294747908738	0.03221912720519963
S000002175	S000000529	1.5403294747908738	0.02191348279128513
S000002175	S000000601	1.5118833609788744	0.027969018932874356
S000002175	S000000687	1.5746099413401873	0.029358874120406567
S000002175	S000000925	1.474944335465388	0.02765169059749884
S000002175	S000000931	1.4712917110589385	0.01742201294879341
S000002175	S000000999	1.5118833609788744	0.021746403479424557
S000002175	S000001072	1.6857417386022637	0.04681467181467181
S000002175	S000001121	1.4608978427565478	0.017207502232807384
S000002175	S000001124	1.6464037262230695	0.02769615504845264
S000002175	S000001144	1.4668676203541096	0.017947932618683
S000002175	S000001177	1.5899496013257077	0.0357208448117539
S000002175	S000001248	1.5024271199844328	0.022861250898634077
S000002175	S000001297	1.6910814921229684	0.05369054127938764
S000002175	S000001531	1.670245853074124	0.03936080740117746
S000002175	S000001584	1.5024271199844328	0.01527377521613833
S000002175	S000001599	1.5198279937757189	0.031065227592679493
S000002175	S000001609	1.5899496013257077	0.031574675324675325
S000002175	S000001622	1.5877109650189114	0.03593314763231198
S000002175	S000001644	1.4424797690644486	0.028250892401835797
S000002175	S000001651	1.57287160220048	0.029116387699493967
S000002175	S000001654	1.5705429398818975	0.02498321020819342
S000002175	S000001861	1.5250448070368452	0.014237144071398216
S000002175	S000001865	1.5352941200427705	0.03754789272030651
S000002175	S000001910	1.5634810853944108	0.037063291139240506
S000002175	S000002183	1.5352941200427705	0.029241261722080133
S000002175	S000002186	1.7109631189952759	0.03898369359120213
S000002175	S000002237	1.606381365110605	0.0384945212005717
S000002175	S000002259	1.5763413502057928	0.03554926921263555
S000002175	S000002318	1.5490032620257879	0.03344355219650449
S000002175	S000002529	1.5118833609788744	0.019817073170731708
S000002175	S000002655	1.4487063199050798	0.02794629537543511
S000002175	S000002691	1.4771212547196624	0.013398838767306834
S000002175	S000002885	1.5786392099680724	0.03186212694409416
S000002175	S000002898	1.662757831681574	0.03463855421686747
S000002175	S000002915	1.5538830266438743	0.02115839243498818
S000002175	S000002931	1.4608978427565478	0.02782859894077997
S000002175	S000003126	1.4857214264815801	0.028772919605077576
S000002175	S000003147	1.5352941200427705	0.030956678700361007
S000002175	S000003148	1.6536947953150818	0.03087731322823852
S000002175	S000003272	1.606381365110605	0.04422550629447181
S000002175	S000003284	1.6963563887333322	0.05422804146208402
S000002175	S000003324	1.6963563887333322	0.044060283687943264
S000002175	S000003420	1.5352941200427705	0.021579112928593897
S000002175	S000003431	1.4548448600085102	0.02155824508320726
S000002175	S000003593	1.5352941200427705	0.028068739770867428
S000002175	S000003631	1.5352941200427705	0.016875768757687575
S000002175	S000003642	1.4996870826184039	0.026311407160699418
S000002175	S000003664	1.5786392099680724	0.031052847193773048
S000002175	S000003677	1.5250448070368452	0.024497257769652652
S000002175	S000003700	1.4487063199050798	0.029766949152542375
S000002175	S000003701	1.5490032620257879	0.0249208025343189
S000002175	S000003723	1.5982431916536226	0.02887836853605244
S000002175	S000003820	1.6384892569546374	0.031556039173014146
S000002175	S000003942	1.6020599913279625	0.030876109610189117
S000002175	S000004086	1.507180977260241	0.018735431235431234
S000002175	S000004103	1.551449997972875	0.03612379502790461
S000002175	S000004238	1.6575338875579861	0.039282627484874676
S000002175	S000004354	1.5746099413401873	0.029485669414998035
S000002175	S000004603	1.61066016308988	0.03234244946492271
S000002175	S000004710	1.6232492903979006	0.03418803418803419
S000002175	S000004747	1.608526033577194	0.044468784227820364
S000002175	S000004829	1.5814945422908993	0.029346153846153845
S000002175	S000004905	1.4712917110589385	0.025874125874125874
S000002175	S000005098	1.5921767573958667	0.03554545454545454
S000002175	S000005105	1.662757831681574	0.034888130451270385
S000002175	S000005127	1.5327543789924976	0.025485799701046332
S000002175	S000005242	1.57287160220048	0.026638176638176636
S000002175	S000005251	1.4424797690644486	0.030108695652173913
S000002175	S000005314	1.530199698203082	0.0156401384083045
S000002175	S000005330	1.5746099413401873	0.02578098180569859
S000002175	S000005376	1.5854607295085006	0.03888888888888889
S000002175	S000005390	1.429752280002408	0.026346718903036238
S000002175	S000005405	1.530199698203082	0.020421686746987952
S000002175	S000005460	1.7466341989375787	0.03399329881206214
S000002175	S000005473	1.5763413502057928	0.031105610561056107
S000002175	S000005488	1.61066016308988	0.04429967426710098
S000002175	S000005587	1.7283537820212285	0.06062322946175638
S000002175	S000005593	1.436162647040756	0.02450628366247756
S000002175	S000005757	1.4424797690644486	0.026268373636794688
S000002175	S000005759	1.5198279937757189	0.024383057090239413
S000002175	S000005793	1.5250448070368452	0.025273481705016976
S000002175	S000005878	1.4668676203541096	0.028051699377692675
S000002175	S000005947	1.4578818967339924	0.0272943414170233
S000002175	S000005952	1.6344772701607315	0.050795521508544494
S000002175	S000005963	1.5563025007672873	0.03234501347708895
S000002175	S000006039	1.429752280002408	0.030447085455574417
S000002175	S000006061	1.5198279937757189	0.03137440758293839
S000002175	S000006062	1.5145477526602862	0.02297962052002811
S000002175	S000006071	1.4885507165004443	0.021204819277108433
S000002175	S000006074	1.662757831681574	0.03332126041289388
S000002175	S000006124	1.4424797690644486	0.029945945945945945
S000002175	S000006125	1.6232492903979006	0.04011461318051576
S000002175	S000006130	1.4273237863572472	0.02942794279427943
S000002175	S000006258	1.6857417386022637	0.05195500803427959
S000002175	S000006315	1.6683859166900001	0.04164432529043789
S000002175	S000006365	1.5763413502057928	0.03107996702390767
S000002178	S000002503	1.6020599913279625	0.027387880862718247
S000002178	S000002661	1.5276299008713388	0.04526527871054399
S000002178	S000002742	1.4578818967339924	0.013550519357884797
S000002178	S000006226	1.4638929889859074	0.01685002895193978
S000002182	S000002128	1.429752280002408	0.04727592267135325
S000002182	S000005759	1.4969296480732148	0.023896499238964992
S000002183	S000002915	2.0232524596337114	0.058481152993348114
S000002183	S000005460	1.9556877503135057	0.05149700598802395
S000002183	S000005473	1.9211660506377388	0.06299093655589125
S000002183	S000005488	1.6998377258672457	0.04849951597289448
S000002183	S000005947	1.8263987821876178	0.05762784701332188
S000002183	S000006071	1.9914475980038029	0.06267178012144455
S000002186	S000000999	1.9520655901850503	0.05111301369863014
S000002186	S000001072	1.9464522650130731	0.06834170854271357
S000002186	S000001622	1.8790958795000727	0.056725365305357815
S000002186	S000002183	1.8041394323353503	0.04452988465571479
S000002186	S000002655	1.6268534146667257	0.03353127474267617
S000002186	S000002898	2.010723865391773	0.06464837590665405
S000002186	S000002915	2.031408464251624	0.055142344190818156
S000002186	S000003631	1.9887818434536402	0.04255458515283842
S000002186	S000004829	1.60422605308447	0.025810593900481543
S000002186	S000004905	1.8385342705118686	0.049197288619336414
S000002186	S000005405	1.968482948553935	0.0485006518904824
S000002186	S000005460	1.9585638832219674	0.047867298578199054
S000002186	S000005473	1.9503648543761232	0.06070091867982307
S000002186	S000005488	1.8017466192194602	0.05375477301654646
S000002186	S000005759	1.829946695941636	0.04185758513931888
S000002186	S000005793	1.6875289612146342	0.030764371446620344
S000002186	S000005947	1.6522463410033232	0.03430099312452254
S000002186	S000006062	1.8527848686805477	0.04239809580481999
S000002186	S000006071	1.8597385661971468	0.04233918128654971
S000002186	S000006157	1.5024271199844328	0.02735483870967742
S000002187	S000001171	2.399673721481038	0.3141426783479349
S000002187	S000001855	2.5599066250361124	0.45631678189817726
S000002187	S000002368	1.4183012913197455	0.034701986754966885
S000002187	S000002513	1.568201724066995	0.053237410071942444
S000002187	S000003104	1.424881636631067	0.03597025016903313
S000002187	S000003617	1.7788744720027396	0.06615299944964227
S000002187	S000003826	2.312811826212088	0.23647871116225547
S000002187	S000003898	1.5198279937757189	0.01753177966101695
S000002187	S000004075	1.8833774897483389	0.08874056877539174
S000002187	S000005004	1.5877109650189114	0.03263069139966274
S000002187	S000005470	1.421603926869831	0.04080370942812983
S000002187	S000005667	1.5371892262436446	0.026378254211332313
S000002187	S000006062	1.4424797690644486	0.02136521403779406
S000002187	S000006238	1.6424645202421213	0.04875069405885619
S000002188	S000004064	1.5496162395190853	0.04940766550522648
S000002188	S000004289	1.4487063199050798	0.03575063613231552
S000002188	S000005171	1.4608978427565478	0.025174216027874563
S000002194	S000005427	2.7558748556724915	0.5181818181818182
S000002198	S000000175	1.4720246977002813	0.012226804123711339
S000002198	S000001022	1.5024271199844328	0.01139172487909726
S000002198	S000003278	1.4424797690644486	0.021691464369616286
S000002198	S000005140	1.4487063199050798	0.023703078869675244
S000002200	S000001224	1.4608978427565478	0.03543838136112814
S000002200	S000002418	1.4771212547196624	0.013963230160577147
S000002200	S000002599	1.9604707775342989	0.09456240290005179
S000002200	S000002664	1.4548448600085102	0.025333333333333333
S000002200	S000004521	1.4668676203541096	0.024105306458247634
S000002200	S000005429	2.795184589682424	0.5647058823529412
S000002200	S000005551	2.095169351431755	0.11936720997123682
S000002200	S000005936	2.1271047983648077	0.14046121593291405
S000002202	S000003444	1.4712917110589385	0.03165775401069519
S000002202	S000004795	1.4305587695227575	0.03595730486991328
S000002203	S000003063	1.429752280002408	0.029495614035087717
S000002205	S000000935	2.403120521175818	0.38953040800615857
S000002205	S000001071	1.436162647040756	0.04319620253164557
S000002205	S000001309	1.4548448600085102	0.022467481277098935
S000002205	S000001915	1.505149978319906	0.011915844349283188
S000002205	S000002186	1.4800069429571505	0.027073061407440608
S000002205	S000002292	2.5711262770843115	0.5209790209790209
S000002205	S000002347	2.569373909615046	0.5131396957123098
S000002205	S000002482	2.5634810853944106	0.5643793369313801
S000002205	S000002844	2.376576957056512	0.22495274102079396
S000002205	S000003355	2.2479732663618064	0.20569436374201047
S000002205	S000004425	2.287801729930226	0.2153163152053274
S000002205	S000004478	2.380211241711606	0.23065833733781835
S000002205	S000005161	1.5854607295085006	0.05767790262172284
S000002205	S000005315	2.5224442335063197	0.4673684210526316
S000002205	S000006100	2.368286884902131	0.2613318410744264
S000002206	S000002232	1.4661258704181992	0.024344569288389514
S000002206	S000002661	1.4487063199050798	0.04040258806613947
S000002206	S000006151	1.4329692908744058	0.0301949860724234
S000002206	S000006217	1.5786392099680724	0.04574532287266144
S000002206	S000006219	1.5024271199844328	0.04203569068076669
S000002209	S000002201	1.4424797690644486	0.04995491433724076
S000002209	S000002923	1.6570558528571038	0.062021857923497264
S000002209	S000005401	1.4885507165004443	0.04137004701141706
S000002210	S000000246	1.4668676203541096	0.04069444444444444
S000002210	S000002425	1.4712917110589385	0.040799448656099246
S000002210	S000004505	1.424881636631067	0.04407622203811102
S000002213	S000003007	1.424881636631067	0.0368421052631579
S000002213	S000003401	1.4183012913197455	0.03339706819630338
S000002213	S000005747	1.4548448600085102	0.038696537678207736
S000002214	S000001363	1.5746099413401873	0.024582651391162027
S000002214	S000002177	1.4742162640762553	0.013641565575646601
S000002214	S000002183	1.4969296480732148	0.020905459387483356
S000002214	S000003418	1.4548448600085102	0.01768538628606888
S000002214	S000003464	1.505149978319906	0.029223744292237442
S000002214	S000003597	1.4548448600085102	0.017964071856287425
S000002214	S000004618	1.69284691927723	0.029887844801454986
S000002214	S000005560	1.4571246263034088	0.017506874427131072
S000002214	S000005924	1.436162647040756	0.020418848167539267
S000002214	S000006044	1.4548448600085102	0.021772345301757066
S000002218	S000004096	1.5490032620257879	0.0060528340600153885
S000002218	S000005484	1.4424797690644486	0.021871298855112513
S000002218	S000006138	1.60422605308447	0.01971554683668465
S000002219	S000001933	1.3979400086720377	0.03930817610062893
S000002221	S000003925	1.429752280002408	0.024988388295401762
S000002222	S000002499	1.9079485216122722	0.2536050156739812
S000002222	S000003055	1.675778341674085	0.15490196078431373
S000002222	S000003481	1.4082399653118496	0.04089456869009585
S000002222	S000004297	1.816241299991783	0.18555240793201133
S000002222	S000004376	1.4393326938302626	0.017662170841361593
S000002222	S000004624	1.9527924430440922	0.27058823529411763
S000002222	S000005847	1.424881636631067	0.04018126888217523
S000002222	S000005866	1.9100905455940682	0.2505392912172573
S000002223	S000002146	1.424881636631067	0.03320848938826467
S000002223	S000002154	1.424881636631067	0.03337515683814304
S000002223	S000007361	1.424881636631067	0.033354231974921635
S000002223	S000007384	1.424881636631067	0.03333333333333333
S000002223	S000007386	1.424881636631067	0.03320848938826467
S000002223	S000007405	1.424881636631067	0.03327079424640401
S000002223	S000007407	1.424881636631067	0.03333333333333333
S000002223	S000007409	1.424881636631067	0.03333333333333333
S000002224	S000000248	1.4608978427565478	0.028058252427184464
S000002224	S000001356	1.749736315569061	0.0683698296836983
S000002224	S000004164	2.8048206787211623	0.7345998848589522
S000002224	S000004954	2.7788744720027396	0.685290763968073
S000002224	S000005029	1.4487063199050798	0.02166538164996145
S000002225	S000001156	1.4183012913197455	0.03669467787114846
S000002225	S000005237	1.3944516808262164	0.034444444444444444
S000002227	S000002209	1.4487063199050798	0.054936461388074294
S000002227	S000006325	1.436162647040756	0.033090909090909094
S000002232	S000005415	1.551449997972875	0.03195691202872531
S000002233	S000000325	1.4548448600085102	0.03456640388114009
S000002233	S000004398	2.357934847000454	0.9956331877729258
S000002233	S000005549	1.4022613824546801	0.03664731494920174
S000002236	S000001371	1.4487063199050798	0.021516079632465546
S000002236	S000003617	1.4771212547196624	0.03527336860670194
S000002236	S000004718	1.404833716619938	0.05491891891891892
S000002236	S000004921	1.4690852991231205	0.04001358695652174
S000002236	S000005849	1.4601458174917503	0.02430497051390059
S000002237	S000000999	1.8524799936368563	0.048010788941335134
S000002237	S000001072	2.110589710299249	0.1259150805270864
S000002237	S000001622	2.075546961392531	0.11168465509150634
S000002237	S000002183	1.720985744153739	0.0452862677572105
S000002237	S000002186	1.737987326333431	0.04185156847742923
S000002237	S000002655	1.783903579272735	0.06116700201207243
S000002237	S000002898	1.9503648543761232	0.06775541207747816
S000002237	S000002915	1.8876173003357362	0.04593870871764356
S000002237	S000003148	1.7895807121644254	0.04255613126079447
S000002237	S000003284	1.7058637122839193	0.05613259668508287
S000002237	S000003631	1.9242792860618816	0.04156358238495794
S000002237	S000004244	1.4183012913197455	0.037136782423812895
S000002237	S000004829	1.6424645202421213	0.03407062475746993
S000002237	S000004965	1.6536947953150818	0.03829154271143221
S000002237	S000005105	1.505149978319906	0.02448355011476664
S000002237	S000005314	1.8698182079793282	0.03436920222634508
S000002237	S000005330	1.7937903846908188	0.04304498269896194
S000002237	S000005405	1.7730546933642626	0.03597209584470731
S000002237	S000005460	1.9434945159061026	0.053865030674846624
S000002237	S000005473	1.737987326333431	0.045564348188254895
S000002237	S000005488	2.2695129442179165	0.2045079714128642
S000002237	S000005759	1.8175653695597809	0.048811292719167905
S000002237	S000005947	1.7267272090265722	0.05125
S000002237	S000006062	1.797959643737196	0.0444916755224938
S000002237	S000006071	1.725094521081469	0.036849410131852875
S000002237	S000006157	1.5786392099680724	0.04241745942921098
S000002239	S000002288	1.8878984880968723	0.3843283582089552
S000002239	S000005399	1.4578818967339924	0.143142144638404
S000002241	S000000350	1.6004283257321312	0.09235225955967555
S000002241	S000001222	1.404833716619938	0.045642407906558845
S000002242	S000002189	2.123851640967086	0.08974358974358974
S000002242	S000002428	2.3909351071033793	0.28259620907524413
S000002242	S000006408	1.608526033577194	0.026484018264840183
S000002248	S000003370	1.4668676203541096	0.02704199353945547
S000002248	S000006360	1.4668676203541096	0.026893070215695272
S000002251	S000002715	2.0718820073061255	0.08151986183074265
S000002251	S000003128	1.4668676203541096	0.021719792438843588
S000002253	S000002251	2.941511432634403	0.5401730531520396
S000002253	S000002629	1.4608978427565478	0.018390073178491884
S000002253	S000002715	2.0969100130080562	0.08177952240758914
S000002253	S000003431	2.5217916496391233	0.20262035344302254
S000002253	S000003904	2.4927603890268375	0.18974984746796827
S000002253	S000005009	1.4548448600085102	0.0196078431372549
S000002253	S000005848	2.5118833609788744	0.19932536031892056
S000002259	S000000925	1.6503075231319364	0.04142724745134384
S000002259	S000000999	2.0569048513364727	0.07630522088353414
S000002259	S000001072	2.019116290447073	0.10091743119266056
S000002259	S000001357	1.7058637122839193	0.03722975448882374
S000002259	S000001622	1.9537596917332287	0.08351137947050627
S000002259	S000001861	1.741151598851785	0.02342189160467588
S000002259	S000001865	1.7589118923979736	0.0628696604600219
S000002259	S000002183	1.9025467793139914	0.06814498933901919
S000002259	S000002186	1.8984509191983747	0.060053110773899854
S000002259	S000002237	1.8645110810583918	0.06978074356530028
S000002259	S000002655	1.8260748027008264	0.06666666666666667
S000002259	S000002898	2.0293837776852097	0.08060263653483993
S000002259	S000002915	2.1583624920952498	0.08513154005320721
S000002259	S000003147	2.012837224705172	0.09300225733634311
S000002259	S000003148	2.125481265700594	0.09153239629756599
S000002259	S000003284	1.7817553746524688	0.06604803493449782
S000002259	S000003420	1.5198279937757189	0.020830711139081182
S000002259	S000003449	1.4828735836087537	0.011537001897533206
S000002259	S000003593	1.797959643737196	0.05141219811706917
S000002259	S000003631	1.9973863843973134	0.04891732283464567
S000002259	S000003820	1.783903579272735	0.04412191582002903
S000002259	S000004037	1.4668676203541096	0.02365765038352846
S000002259	S000004829	1.6794278966121188	0.03678337822239323
S000002259	S000004905	1.9854264740830017	0.08456493222562309
S000002259	S000004965	1.6503075231319364	0.0376421052631579
S000002259	S000005105	1.7951845896824241	0.047344461305007586
S000002259	S000005242	1.9809119377768436	0.06818667616672604
S000002259	S000005314	1.948412965778601	0.04097831102907245
S000002259	S000005330	2.070037866607755	0.08070054945054946
S000002259	S000005405	1.9289076902439528	0.051159987948177166
S000002259	S000005460	2.0253058652647704	0.06459475929311395
S000002259	S000005473	1.9818186071706636	0.07915806851011144
S000002259	S000005488	1.7649229846498886	0.06322650733297122
S000002259	S000005759	2.1335389083702174	0.10022107590272661
S000002259	S000005793	1.8962505624616381	0.059433962264150944
S000002259	S000005947	1.720985744153739	0.0500475737392959
S000002259	S000005963	1.813580988568192	0.05851685393258427
S000002259	S000006062	2.110589710299249	0.09068541300527241
S000002259	S000006071	2.0293837776852097	0.07369146005509641
S000002259	S000006157	1.7423322823571483	0.061083471531232725
S000002259	S000006258	1.927883410330707	0.09078242229367632
S000002260	S000005206	1.568201724066995	0.010726192201768372
S000002260	S000005950	1.4969296480732148	0.01648293963254593
S000002261	S000003245	1.4456042032735976	0.0248
S000002261	S000003333	1.4487063199050798	0.033293838862559245
S000002261	S000004386	1.436162647040756	0.0280143663417137
S000002263	S000003402	1.4712917110589385	0.018534752661239825
S000002263	S000005788	1.424881636631067	0.034389140271493215
S000002264	S000000694	1.436162647040756	0.039167862266857964
S000002264	S000002859	1.6739419986340878	0.050752688172043016
S000002264	S000004489	1.7193312869837265	0.05507094062007357
S000002266	S000000015	1.8273692730538253	0.0392638036809816
S000002266	S000000071	1.797959643737196	0.08129449838187702
S000002266	S000000072	1.9595183769729982	0.0690674753601213
S000002266	S000000112	2.220108088040055	0.24127906976744187
S000002266	S000000201	1.8825245379548805	0.04995090016366612
S000002266	S000000232	1.8185557792978027	0.07621527777777777
S000002266	S000000263	1.6304278750250238	0.02909710391822828
S000002266	S000000478	1.8208579894397	0.07639930755914599
S000002266	S000000529	1.9973863843973134	0.07239621267297888
S000002266	S000000601	1.8432327780980093	0.07325275880189175
S000002266	S000000687	1.8007170782823851	0.059148338792700046
S000002266	S000000925	1.608526033577194	0.046720368239355575
S000002266	S000000931	1.8491121661845775	0.047463889821968426
S000002266	S000000999	1.9722028383790644	0.07305295950155763
S000002266	S000001072	2.1687920203141817	0.17867958812840704
S000002266	S000001121	1.7803173121401512	0.04104833219877468
S000002266	S000001124	1.7774268223893115	0.043124550035997126
S000002266	S000001144	1.8645110810583918	0.05147679324894514
S000002266	S000001177	1.6190933306267428	0.047353443369379626
S000002266	S000001248	1.8444771757456815	0.05921219822109276
S000002266	S000001297	1.911956189072687	0.11598011363636364
S000002266	S000001357	1.734799829588847	0.04703334776959722
S000002266	S000001531	1.6020599913279625	0.040878896269800714
S000002266	S000001584	1.8992731873176039	0.04237242853326209
S000002266	S000001599	1.792391689498254	0.07251461988304093
S000002266	S000001609	1.8363241157067516	0.06715614292706804
S000002266	S000001622	2.2479732663618064	0.20427005193306405
S000002266	S000001644	2.125481265700594	0.17337662337662338
S000002266	S000001651	1.8549130223078556	0.06666666666666667
S000002266	S000001861	1.530199698203082	0.015822637106184364
S000002266	S000001865	1.8457180179666586	0.09971550497866287
S000002266	S000001910	1.9675479762188621	0.11943371943371943
S000002266	S000002175	1.6304278750250238	0.05020576131687243
S000002266	S000002183	1.8822398480188234	0.07922077922077922
S000002266	S000002186	1.808210972924222	0.05803249097472924
S000002266	S000002237	2.1367205671564067	0.1632896305125149
S000002266	S000002259	1.9454685851318199	0.10376470588235294
S000002266	S000002318	1.8515640822634887	0.08378537735849058
S000002266	S000002376	1.414973347970818	0.04891815616180621
S000002266	S000002529	1.8208579894397	0.046309898565932144
S000002266	S000002655	1.7528164311882715	0.07119496855345912
S000002266	S000002691	1.5587085705331658	0.017845698792210995
S000002266	S000002885	2.0569048513364727	0.11644535240040858
S000002266	S000002898	1.8095597146352678	0.05771812080536913
S000002266	S000002915	2.012837224705172	0.06952413094836314
S000002266	S000002931	1.8382192219076259	0.08321256038647344
S000002266	S000003126	1.7109631189952759	0.06025791324736226
S000002266	S000003147	1.948412965778601	0.09894150417827298
S000002266	S000003148	1.909020854211156	0.06495794953944733
S000002266	S000003272	2.180412632838324	0.2155049786628734
S000002266	S000003284	1.8286598965353198	0.09546742209631728
S000002266	S000003324	1.737987326333431	0.05961852861035423
S000002266	S000003420	1.4941545940184429	0.022625090645395213
S000002266	S000003593	1.530199698203082	0.033514582303509635
S000002266	S000003631	1.968482948553935	0.05104281009879254
S000002266	S000003642	2.0569048513364727	0.11509338717819283
S000002266	S000003664	1.783903579272735	0.060198019801980196
S000002266	S000003677	1.9425041061680808	0.07571305099394987
S000002266	S000003700	1.8457180179666586	0.09556918882072256
S000002266	S000003701	1.7867514221455612	0.05057851239669422
S000002266	S000003723	1.7817553746524688	0.05204301075268817
S000002266	S000003820	1.722633922533812	0.04520547945205479
S000002266	S000003942	1.4456042032735976	0.025714285714285714
S000002266	S000004086	1.8286598965353198	0.04476917967452674
S000002266	S000004103	2.161368002234975	0.1870967741935484
S000002266	S000004238	1.7238659644435037	0.05594294770206022
S000002266	S000004354	1.8842287696326039	0.07206020696142991
S000002266	S000004603	1.9585638832219674	0.08648905803996194
S000002266	S000004710	1.8325089127062364	0.06679764243614932
S000002266	S000004747	2.220108088040055	0.23629893238434163
S000002266	S000004829	1.4517864355242902	0.025975217989903623
S000002266	S000004905	1.6424645202421213	0.04702731655061596
S000002266	S000004965	1.6344772701607315	0.0440920716112532
S000002266	S000005098	1.6232492903979006	0.047217537942664416
S000002266	S000005105	1.6575338875579861	0.04101985559566787
S000002266	S000005127	1.886772643054438	0.0683370288248337
S000002266	S000005242	1.8273692730538253	0.0563049853372434
S000002266	S000005251	2.037426497940624	0.1536293164200141
S000002266	S000005314	1.9454685851318199	0.04506898313745529
S000002266	S000005330	1.7745169657285496	0.047752808988764044
S000002266	S000005376	1.9100905455940682	0.10429762668377164
S000002266	S000005405	1.7671558660821804	0.04035874439461883
S000002266	S000005460	1.8363241157067516	0.047938504542278125
S000002266	S000005473	1.8645110810583918	0.07309036445332003
S000002266	S000005488	2.0293837776852097	0.1505981703026038
S000002266	S000005587	1.9675479762188621	0.1380952380952381
S000002266	S000005757	1.8668778143374989	0.08720379146919431
S000002266	S000005759	1.9242792860618816	0.07323452484742807
S000002266	S000005793	1.899546931090867	0.0711659192825112
S000002266	S000005878	1.8260748027008264	0.0803357314148681
S000002266	S000005947	1.7774268223893115	0.07122473246135554
S000002266	S000005952	2.3521825181113627	0.35266457680250785
S000002266	S000005963	2.2121876044039577	0.18060941828254848
S000002266	S000006061	1.841984804590114	0.08229721728833629
S000002266	S000006062	1.9268567089496924	0.06969072164948453
S000002266	S000006071	1.9222062774390163	0.06731078904991948
S000002266	S000006074	1.9380190974762104	0.0741025641025641
S000002266	S000006124	1.8790958795000727	0.1059482155353394
S000002266	S000006125	1.6268534146667257	0.050627615062761505
S000002266	S000006130	1.8325089127062364	0.09735146743020759
S000002266	S000006157	1.6541765418779606	0.06493880489560835
S000002266	S000006258	2.143014800254095	0.19225449515905949
S000002266	S000006315	1.737987326333431	0.060209135938359935
S000002266	S000006365	2.299942900022767	0.19900249376558604
S000002271	S000002289	1.436162647040756	0.024650112866817158
S000002271	S000005595	1.5171958979499744	0.024460966542750935
S000002271	S000005884	1.5118833609788744	0.03956177723676202
S000002274	S000002218	1.4487063199050798	0.01807073954983923
S000002274	S000002702	1.4913616938342726	0.022912047302291204
S000002275	S000002194	1.4608978427565478	0.020672389127324747
S000002277	S000005626	1.5098742850047193	0.050116189000774594
S000002277	S000005656	1.5098742850047193	0.05298935298935299
S000002277	S000005701	1.4969296480732148	0.032810867293625916
S000002277	S000005748	1.4548448600085102	0.04523809523809524
S000002277	S000006215	1.6825962914605532	0.07465116279069768
S000002277	S000006225	1.6349808000512285	0.034911003236245956
S000002280	S000000163	1.4712917110589385	0.018425147836912542
S000002280	S000000262	1.5276299008713388	0.020473876063183478
S000002280	S000000900	1.4638929889859074	0.017929759704251386
S000002280	S000000946	1.5563025007672873	0.021524663677130046
S000002280	S000000953	1.568201724066995	0.020780679584386407
S000002280	S000001151	1.4771212547196624	0.02086230876216968
S000002280	S000001418	1.4857214264815801	0.015732647814910027
S000002280	S000001806	1.5378190950732742	0.0219256434699714
S000002280	S000001906	1.5250448070368452	0.02475979305247598
S000002280	S000002476	1.5017437296279945	0.017737430167597764
S000002280	S000003733	1.5327543789924978	0.016001877053026747
S000002280	S000004173	1.4969296480732148	0.02340663436451733
S000002280	S000004836	1.5352941200427705	0.025896564741411852
S000002280	S000004920	1.4608978427565478	0.013729216152019002
S000002280	S000005126	1.4548448600085102	0.020241477272727272
S000002280	S000005130	1.6807886115066824	0.02909587378640777
S000002280	S000005530	1.4393326938302626	0.02506836827711942
S000002280	S000005650	1.4608978427565478	0.013463778243652457
S000002280	S000005993	1.4996870826184039	0.02344213649851632
S000002282	S000002776	2.110589710299249	0.20077821011673153
S000002284	S000000118	1.5198279937757189	0.016410510659395142
S000002284	S000000390	1.8260748027008264	0.046984572230014024
S000002284	S000000431	1.4885507165004443	0.022302679217958
S000002284	S000000778	1.436162647040756	0.01973256234188652
S000002284	S000000819	2.2265999052073573	0.10296364191872899
S000002284	S000000849	2.161368002234975	0.08182844243792325
S000002284	S000001628	2.279894980011638	0.14317925591882752
S000002284	S000001716	1.4424797690644486	0.018584367661858437
S000002284	S000001762	1.5118833609788744	0.006419753086419753
S000002284	S000002165	2.2329961103921536	0.1320973348783314
S000002284	S000002214	1.4456042032735976	0.0163062536528346
S000002284	S000002598	1.4941545940184429	0.02369920243068743
S000002284	S000002666	1.4885507165004443	0.018404541380340603
S000002284	S000002783	1.823474229170301	0.0502262443438914
S000002284	S000002802	2.2810333672477277	0.14875389408099687
